quote_id,product,product_model,kw,qty,current_gmr_pct,recommended_gmr_pct,delta_gmr_pct_point,unit_price,recommended_unit_price,delta_unit_price,subtotal_price,recommended_subtotal_price,delta_subtotal_price,estimated_cost,estimated_gross_profit,recommended_estimated_gross_profit,current_predicted_win_probability_pct,recommended_predicted_win_probability_pct,delta_predicted_win_probability_pct_point,current_expected_profit,recommended_expected_profit,delta_expected_profit,avg_competitor_price,price_gap_avg_competitor_pct,recommended_price_gap_avg_competitor_pct,convert_to_order,success,row_id,gross_margin_rate,energy_grant_amount,current_predicted_win_probability,recommended_gmr,recommended_predicted_win_probability,higher_than_avg_competitor,is_lower_than_competitor,recommendation_objective,min_win_prob_constraint,used_fallback_because_no_candidate_met_min_win_prob,delta_gmr,delta_predicted_win_probability
Q-11773,I1,I1,22.0,1,35.05,50.0,14.95,248554.8,322872.6852,74317.88520000002,248554.8,322872.6852,74317.88520000002,161436.3426,87118.45739999998,161436.3426,93.04,65.54,-27.51,81057.67233288151,105798.90557651092,24741.23324362941,240000.0,3.5644999999999953,34.530285500000005,0,1,944,0.3505,132000,0.9304305281796866,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.14950000000000002,-0.27507062673138094
Q-11774,N1,N1,75.0,1,16.66,55.0,38.34,516095.0,955807.9400000001,439712.94000000006,516095.0,955807.9400000001,439712.94000000006,430113.573,85981.427,525694.3670000001,99.96,93.84,-6.12,85949.6095534365,493333.63232220977,407384.02276877325,830000.0,-37.81987951807229,15.157583132530128,0,1,945,0.1666,375000,0.9996299497731819,0.55,0.9384419223236792,1,0,expected_profit,0.0,False,0.3834000000000001,-0.06118802744950269
Q-11793,H1,H1,37.0,1,44.9,55.0,10.1,366120.0,448293.6,82173.59999999998,366120.0,448293.60000000003,82173.60000000003,201732.12,164387.88,246561.48000000004,0.33,97.19,96.86,538.0691003889535,239631.84719078278,239093.7780903938,360000.0,1.7000000000000002,24.525999999999993,1,0,946,0.449,222000,0.003273167707917114,0.55,0.9718949090944081,1,0,expected_profit,0.0,False,0.10100000000000003,0.968621741386491
Q-11801,I1,I1,22.0,1,65.51,50.0,-15.51,468000.0,322826.4,-145173.59999999998,468000.0,322826.4,-145173.59999999998,161413.2,306586.8,161413.2,0.01,55.71,55.7,38.05520943889338,89921.09100243746,89883.03579299856,240000.0,95.0,34.51100000000001,1,0,947,0.6551,132000,0.00012412540082904215,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,-0.15510000000000002,0.5569622281466965
Q-11811,H1,H1,37.0,1,44.9,55.0,10.1,366120.0,448293.6,82173.59999999998,366120.0,448293.60000000003,82173.60000000003,201732.12,164387.88,246561.48000000004,0.33,97.19,96.86,538.0691003889535,239631.84719078278,239093.7780903938,360000.0,1.7000000000000002,24.525999999999993,1,0,948,0.449,222000,0.003273167707917114,0.55,0.9718949090944081,1,0,expected_profit,0.0,False,0.10100000000000003,0.968621741386491
Q-11821,A,A,7.5,1,27.71,20.0,-7.71,115000.0,103916.875,-11083.125,115000.0,103916.875,-11083.125,83133.5,31866.5,20783.375,5.03,35.86,30.83,1602.7365548095179,7452.069707594147,5849.333152784629,10500.0,995.2380952380953,889.6845238095239,1,0,949,0.2771,38700,0.05029534322280507,0.2,0.3585591708562323,1,0,expected_profit,0.0,False,-0.0771,0.3082638276334272
Q-11856,A,A,7.5,1,58.43,20.0,-38.43,200000.0,103924.99999999999,-96075.00000000001,200000.0,103924.99999999997,-96075.00000000003,83139.99999999999,116860.00000000001,20784.999999999996,0.46,35.86,35.4,532.1248479145419,7452.652366246787,6920.527518332246,10500.0,1804.7619047619048,889.7619047619047,1,0,950,0.5843,38700,0.004553524284738506,0.2,0.3585591708562323,1,0,expected_profit,0.0,False,-0.38430000000000003,0.3540056465714938
Q-11872,I1,I1,22.0,1,38.29,50.0,11.71,261612.0,322881.5304,61269.53039999999,261612.0,322881.5304,61269.53039999999,161440.7652,100171.2348,161440.7652,3.37,65.54,62.17,3371.9438748863763,105801.80397121106,102429.86009632469,240000.0,9.005,34.533970999999994,1,0,951,0.3829,132000,0.033661798036319864,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.11709999999999998,0.6216981034119858
Q-11874,W,W,11.0,1,9.05,40.0,30.95,163850.0,248369.2916666667,84519.29166666669,163850.0,248369.2916666667,84519.29166666669,149021.575,14828.425,99347.71666666667,16.2,55.76,39.57,2401.593994361669,55400.61797859421,52999.02398423254,,,,1,0,952,0.0905,66000,0.16195880508966187,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.3095,0.3956847909325336
Q-11877,C,Other,110.0,1,34.75,35.0,0.25,1553075.0,1559048.3653846153,5973.365384615259,1553075.0,1559048.3653846153,5973.365384615259,1013381.4375,539693.5625,545666.9278846153,74.13,74.13,0.0,400059.42777422495,404487.3129737182,4427.885199493263,,,,0,1,953,0.3475,451000,0.7412714465613529,0.35,0.7412714465613529,0,0,expected_profit,0.0,False,0.0025000000000000022,0.0
Q-11877,S,S,110.0,1,34.75,40.0,5.25,1587564.0,1726475.8500000003,138911.85000000033,1587564.0,1726475.85,138911.8500000001,1035885.51,551678.49,690590.3400000001,59.07,86.55,27.48,325894.8943239791,597725.7425551208,271830.84823114175,1880000.0,-15.555106382978723,-8.166178191489344,0,1,954,0.3475,528000,0.5907333713953196,0.4,0.8655286758791337,0,1,expected_profit,0.0,False,0.05250000000000005,0.2747953044838142
Q-11882,G,Other,150.0,1,27.51,25.0,-2.51,1598940.0,1545428.808,-53511.19200000004,1598940.0,1545428.808,-53511.19200000004,1159071.606,439868.39400000003,386357.202,90.1,88.54,-1.56,396326.50469264854,342071.1224384378,-54255.38225421077,,,,0,1,955,0.2751,615000,0.9010115527705964,0.25,0.8853752969213132,0,0,expected_profit,0.0,False,-0.02510000000000001,-0.015636255849283187
Q-11910,I1,I1,22.0,1,65.51,50.0,-15.51,468000.0,322826.4,-145173.59999999998,468000.0,322826.4,-145173.59999999998,161413.2,306586.8,161413.2,0.01,55.71,55.7,38.05520943889338,89921.09100243746,89883.03579299856,240000.0,95.0,34.51100000000001,1,0,956,0.6551,132000,0.00012412540082904215,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,-0.15510000000000002,0.5569622281466965
Q-11913,I1,I1,22.0,1,33.34,50.0,16.66,242190.0,322887.708,80697.70799999998,242190.0,322887.708,80697.70799999998,161443.854,80746.146,161443.854,99.25,65.54,-33.71,80141.25407233169,105803.82824687465,25662.574174542955,240000.0,0.9125,34.53654499999999,0,1,957,0.3334,132000,0.9925087207546934,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.16660000000000003,-0.33714881930638774
Q-11918,N1,N1,75.0,1,39.6,50.0,10.4,740899.2,895006.2335999999,154107.03359999997,740899.2,895006.2335999999,154107.03359999997,447503.11679999996,293396.0832,447503.11679999996,1.36,74.39,73.03,3995.8369184353483,332888.03076886793,328892.1938504326,830000.0,-10.73503614457832,7.832076337349387,1,0,958,0.396,375000,0.013619257881201831,0.5,0.7438786865872126,1,0,expected_profit,0.0,False,0.10399999999999998,0.7302594287060107
Q-11920,W,W,11.0,1,48.61,40.0,-8.61,290000.0,248385.0,-41615.0,290000.0,248385.0,-41615.0,149031.0,140969.0,99354.0,0.31,43.5,43.19,434.6615068495662,43218.720944001536,42784.05943715197,,,,1,0,959,0.4861,66000,0.0030833836293764315,0.4,0.4349972919459864,0,0,expected_profit,0.0,False,-0.08609999999999995,0.43191390831661
Q-11922,H1,H1,37.0,1,28.47,55.0,26.53,292896.0,465574.4640000001,172678.4640000001,292896.0,465574.4640000001,172678.4640000001,209508.5088,83387.4912,256065.95520000008,99.99,99.25,-0.74,83377.11539839956,254142.79688023296,170765.6814818334,360000.0,-18.64,29.326240000000027,0,1,960,0.2847,222000,0.9998755712463449,0.55,0.992489597774663,1,0,expected_profit,0.0,False,0.26530000000000004,-0.007385973471681906
Q-11937,S,S,110.0,1,37.5,40.0,2.5,1641600.0,1710000.0000000002,68400.00000000023,1641600.0,1710000.0,68400.0,1026000.0,615600.0,684000.0,45.98,77.51,31.54,283023.830568893,530172.3385051889,247148.50793629594,1880000.0,-12.680851063829786,-9.04255319148935,0,1,961,0.375,528000,0.45975281119053446,0.4,0.7751057580485218,0,1,expected_profit,0.0,False,0.025000000000000022,0.3153529468579873
Q-11940,I1,I1,22.0,2,65.51,60.0,-5.51,468000.0,403533.0,-64467.0,936000.0,807066.0,-128934.0,322826.4,613173.6,484239.6,0.09,35.7,35.61,541.5232164218986,172872.47870779465,172330.95549137276,240000.0,95.0,68.13875,1,0,962,0.6551,132000,0.0008831482901773635,0.6,0.35699781411473713,1,0,expected_profit,0.0,False,-0.05510000000000004,0.35611466582455975
Q-11942,A,A,7.5,1,26.43,20.0,-6.43,113000.0,103917.625,-9082.375,113000.0,103917.625,-9082.375,83134.1,29865.899999999998,20783.525,5.03,35.86,30.83,1502.115691157974,7452.123491469776,5950.007800311802,10500.0,976.1904761904763,889.6916666666666,1,0,963,0.2643,38700,0.05029534322280507,0.2,0.3585591708562323,1,0,expected_profit,0.0,False,-0.06429999999999997,0.3082638276334272
Q-11953,Q,Q,7.5,1,44.48,35.0,-9.48,260000.0,222080.0,-37920.0,260000.0,222080.0,-37920.0,144352.0,115648.0,77728.0,0.12,65.18,65.05,143.0927782679973,50660.550370438534,50517.45759217054,130000.0,100.0,70.83076923076923,1,0,964,0.4448,45000,0.0012373130384269273,0.35,0.6517670642553332,1,0,expected_profit,0.0,False,-0.0948,0.6505297512169063
Q-11956,W,W,11.0,1,9.05,40.0,30.95,163850.0,248369.2916666667,84519.29166666669,163850.0,248369.2916666667,84519.29166666669,149021.575,14828.425,99347.71666666667,16.2,55.76,39.57,2401.593994361669,55400.61797859421,52999.02398423254,,,,1,0,965,0.0905,66000,0.16195880508966187,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.3095,0.3956847909325336
Q-11977,I1,I1,22.0,1,38.29,50.0,11.71,261612.0,322881.5304,61269.53039999999,261612.0,322881.5304,61269.53039999999,161440.7652,100171.2348,161440.7652,3.37,65.54,62.17,3371.9438748863763,105801.80397121106,102429.86009632469,240000.0,9.005,34.533970999999994,1,0,966,0.3829,132000,0.033661798036319864,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.11709999999999998,0.6216981034119858
Q-11978,I1,I1,22.0,1,38.29,50.0,11.71,261612.0,322881.5304,61269.53039999999,261612.0,322881.5304,61269.53039999999,161440.7652,100171.2348,161440.7652,3.37,65.54,62.17,3371.9438748863763,105801.80397121106,102429.86009632469,240000.0,9.005,34.533970999999994,1,0,967,0.3829,132000,0.033661798036319864,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.11709999999999998,0.6216981034119858
Q-12032,I1,I1,22.0,1,65.51,50.0,-15.51,468000.0,322826.4,-145173.59999999998,468000.0,322826.4,-145173.59999999998,161413.2,306586.8,161413.2,0.01,55.71,55.7,38.05520943889338,89921.09100243746,89883.03579299856,240000.0,95.0,34.51100000000001,1,0,968,0.6551,132000,0.00012412540082904215,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,-0.15510000000000002,0.5569622281466965
Q-12035,I1,I1,22.0,1,65.51,50.0,-15.51,468000.0,322826.4,-145173.59999999998,468000.0,322826.4,-145173.59999999998,161413.2,306586.8,161413.2,0.01,55.71,55.7,38.05520943889338,89921.09100243746,89883.03579299856,240000.0,95.0,34.51100000000001,1,0,969,0.6551,132000,0.00012412540082904215,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,-0.15510000000000002,0.5569622281466965
Q-12065,I1,I1,22.0,1,65.56,50.0,-15.56,468000.0,322358.3999999999,-145641.6000000001,468000.0,322358.3999999999,-145641.6000000001,161179.19999999995,306820.80000000005,161179.19999999995,0.01,55.71,55.7,39.68284003523833,89790.7327957073,89751.04995567206,240000.0,95.0,34.31599999999996,1,0,970,0.6556000000000001,132000,0.00012933556015510788,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,-0.15560000000000007,0.5569570179873704
Q-12067,N1,N1,75.0,1,39.57,50.0,10.43,740899.2,895450.7731199999,154551.57311999996,740899.2,895450.7731199999,154551.57311999996,447725.38655999996,293173.81344,447725.38655999996,2.54,78.62,76.07,7449.804814756754,351982.7851840604,344532.98036930367,830000.0,-10.73503614457832,7.88563531566264,1,0,971,0.3957,375000,0.025410880758220948,0.5,0.7861577559593909,1,0,expected_profit,0.0,False,0.1043,0.7607468752011699
Q-12072,I1,I1,22.0,1,42.97,50.0,7.03,282672.0,322415.6832000001,39743.68320000009,282672.0,322415.6832000001,39743.68320000009,161207.84160000004,121464.15839999997,161207.84160000004,0.89,55.71,54.81,1085.8593720792517,89806.68864021113,88720.82926813187,240000.0,17.78,34.33986800000003,1,0,972,0.4296999999999999,132000,0.00893975133391491,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,0.07030000000000008,0.5481466022136107
Q-12086,H1,H1,37.0,1,48.45,55.0,6.55,391392.0,448361.28,56969.28000000003,391392.0,448361.28,56969.28000000003,201762.576,189629.424,246598.70400000003,1.67,98.34,96.67,3168.4433049504896,242505.10434956744,239336.66104461695,360000.0,8.72,24.54480000000001,1,0,973,0.4845,222000,0.016708605859344326,0.55,0.9833997519693672,1,0,expected_profit,0.0,False,0.06550000000000006,0.9666911461100229
Q-12088,W,W,11.0,1,9.05,40.0,30.95,163850.0,248369.2916666667,84519.29166666669,163850.0,248369.2916666667,84519.29166666669,149021.575,14828.425,99347.71666666667,16.2,55.76,39.57,2401.593994361669,55400.61797859421,52999.02398423254,,,,1,0,974,0.0905,66000,0.16195880508966187,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.3095,0.3956847909325336
Q-12100,N1,N1,75.0,1,43.17,50.0,6.83,787857.6,895478.94816,107621.34816000005,787857.6,895478.94816,107621.34816000005,447739.47408,340118.12591999996,447739.47408,0.84,78.62,77.78,2851.161834994883,351993.86019717064,349142.6983621758,830000.0,-5.077397590361449,7.889029898795184,1,0,975,0.4317,375000,0.00838285765359507,0.5,0.7861577559593909,1,0,expected_profit,0.0,False,0.06830000000000003,0.7777748983057958
Q-12103,I1,I1,22.0,1,65.51,55.0,-10.51,264420.0,202663.24,-61756.76000000001,264420.0,202663.24,-61756.76000000001,91198.45799999998,173221.54200000002,111464.782,0.69,99.16,98.46,1202.1777958691046,110525.77953678067,109323.60174091156,240000.0,10.174999999999999,-15.556983333333338,1,0,976,0.6551,132000,0.006940117158575487,0.55,0.9915757924039241,0,1,expected_profit,0.0,False,-0.10509999999999997,0.9846356752453487
Q-12113,Q,Q,7.5,1,5.1,30.0,24.9,157040.0,212901.37142857147,55861.37142857147,157040.0,212901.37142857144,55861.37142857144,149030.96,8009.039999999999,63870.41142857143,0.34,66.12,65.78,27.055057014428968,42228.510144274245,42201.45508725982,130000.0,20.8,63.77028571428575,1,0,977,0.051,45000,0.0033780649134514213,0.3,0.6611592003207918,1,0,expected_profit,0.0,False,0.249,0.6577811354073404
Q-12120,A1,A1,15.0,1,30.27,40.0,9.73,230040.0,267344.82000000007,37304.820000000065,230040.0,267344.82000000007,37304.820000000065,160406.89200000002,69633.10799999998,106937.92800000003,11.07,88.23,77.16,7711.348986578228,94354.36401952399,86643.01503294575,170000.0,35.31764705882353,57.26165882352945,1,0,978,0.3026999999999999,90000,0.11074256496748974,0.4,0.8823283355511055,1,0,expected_profit,0.0,False,0.09730000000000011,0.7715857705836158
Q-12122,N1,N1,75.0,1,41.9,50.0,8.1,770500.0,895320.9999999999,124820.99999999988,770500.0,895321.0,124821.0,447660.5,322839.5,447660.5,54.47,78.62,24.15,175844.14333065538,351931.7741116589,176087.63078100354,830000.0,-7.168674698795181,7.869999999999985,0,1,979,0.419,375000,0.5446797660467675,0.5,0.7861577559593909,1,0,expected_profit,0.0,False,0.08100000000000002,0.24147798991262337
Q-12123,I1,I1,22.0,1,38.29,50.0,11.71,261612.0,322881.5304,61269.53039999999,261612.0,322881.5304,61269.53039999999,161440.7652,100171.2348,161440.7652,3.37,65.54,62.17,3371.9438748863763,105801.80397121106,102429.86009632469,240000.0,9.005,34.533970999999994,1,0,980,0.3829,132000,0.033661798036319864,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.11709999999999998,0.6216981034119858
Q-12137,I1,I1,22.0,1,38.95,50.0,11.05,264420.0,322856.82,58436.82000000001,264420.0,322856.82,58436.82000000001,161428.41,102991.59,161428.41,1.16,65.54,64.38,1192.550976933042,105793.70686855669,104601.15589162365,240000.0,10.174999999999999,34.523675000000004,1,0,981,0.3895,132000,0.01157911026456667,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.11049999999999999,0.643780791183739
Q-12148,N1,N1,75.0,1,43.17,50.0,6.83,787857.6,895478.94816,107621.34816000005,787857.6,895478.94816,107621.34816000005,447739.47408,340118.12591999996,447739.47408,0.84,78.62,77.78,2851.161834994883,351993.86019717064,349142.6983621758,830000.0,-5.077397590361449,7.889029898795184,1,0,982,0.4317,375000,0.00838285765359507,0.5,0.7861577559593909,1,0,expected_profit,0.0,False,0.06830000000000003,0.7777748983057958
Q-12160,I1,I1,22.0,1,15.04,50.0,34.96,190008.0,322861.5936,132853.59360000002,190008.0,322861.5936,132853.59360000002,161430.7968,28577.20319999998,161430.7968,99.99,65.54,-34.45,28573.90734974388,105795.27108156947,77221.3637318256,240000.0,-20.830000000000002,34.52566400000001,0,1,983,0.1503999999999999,132000,0.9998846685509063,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.34960000000000013,-0.3445247671026006
Q-12167,W,W,11.0,1,14.07,40.0,25.93,173420.0,248366.34333333335,74946.34333333335,173420.0,248366.34333333335,74946.34333333335,149019.806,24400.194,99346.53733333334,1.33,57.53,56.2,323.5749339403629,57149.822071912386,56826.24713797202,,,,1,0,984,0.1407,66000,0.013261162347330635,0.4,0.5752573124935391,0,0,expected_profit,0.0,False,0.25930000000000003,0.5619961501462084
Q-12170,S,S,110.0,1,46.22,40.0,-6.22,1911780.0,1713592.1400000001,-198187.85999999987,1911780.0,1713592.1400000001,-198187.85999999987,1028155.284,883624.716,685436.8560000001,1.01,87.05,86.04,8951.159709686732,596671.0049867457,587719.8452770589,1880000.0,1.6904255319148938,-8.85148191489361,1,0,985,0.4622,528000,0.010130046780727138,0.4,0.8704974057985956,0,1,expected_profit,0.0,False,-0.06219999999999998,0.8603673590178684
Q-12177,S,S,110.0,1,46.22,40.0,-6.22,1911780.0,1713592.1400000001,-198187.85999999987,1911780.0,1713592.1400000001,-198187.85999999987,1028155.284,883624.716,685436.8560000001,1.01,87.05,86.04,8951.159709686732,596671.0049867457,587719.8452770589,1880000.0,1.6904255319148938,-8.85148191489361,1,0,986,0.4622,528000,0.010130046780727138,0.4,0.8704974057985956,0,1,expected_profit,0.0,False,-0.06219999999999998,0.8603673590178684
Q-12192,O1,O1,75.0,1,28.49,45.0,16.51,729159.6,948040.0544727272,218880.45447272726,729159.6,948040.0544727271,218880.45447272714,521422.02995999996,207737.57004,426618.0245127272,10.05,97.77,87.72,20882.15165133901,417118.8280123923,396236.67636105325,830000.0,-12.149445783132533,14.221693309967137,1,0,987,0.2849,375000,0.10052178644102816,0.45,0.9777337197339829,1,0,expected_profit,0.0,False,0.16510000000000002,0.8772119332929548
Q-12192,P,Other,75.0,1,28.49,45.0,16.51,864214.0,1123635.3298181817,259421.3298181817,864214.0,1123635.3298181817,259421.3298181817,617999.4314,246214.5686,505635.89841818175,7.41,35.22,27.81,18245.27590106183,178074.61266006867,159829.33675900684,,,,1,0,988,0.2849,322500,0.07410315321634395,0.45,0.35217952921687856,0,0,expected_profit,0.0,False,0.16510000000000002,0.2780763760005346
Q-12204,Q,Q,7.5,1,1.73,35.0,33.27,146900.0,222090.2,75190.20000000001,146900.0,222090.2,75190.20000000001,144358.63,2541.37,77731.56999999999,1.0,65.18,64.18,25.39667229035725,50662.877178857925,50637.48050656757,130000.0,13.0,70.8386153846154,1,0,989,0.0173,45000,0.009993299791198154,0.35,0.6517670642553332,1,0,expected_profit,0.0,False,0.3327,0.641773764464135
Q-12213,S,S,110.0,1,69.94,40.0,-29.94,3420000.0,1713420.0,-1706580.0,3420000.0,1713420.0,-1706580.0,1028052.0,2391948.0,685368.0,0.12,87.05,86.93,2896.082308770337,596611.0660173718,593714.9837086014,1880000.0,81.91489361702128,-8.86063829787234,1,0,990,0.6994,528000,0.0012107630720945175,0.4,0.8704974057985956,0,1,expected_profit,0.0,False,-0.2994,0.869286642726501
Q-12221,Q,Q,7.5,1,42.68,30.0,-12.68,260000.0,212902.85714285716,-47097.14285714284,260000.0,212902.85714285716,-47097.14285714284,149032.0,110968.0,63870.857142857145,0.19,76.38,76.2,208.48649575797037,48786.69359626085,48578.20710050288,130000.0,100.0,63.77142857142858,1,0,991,0.4268,45000,0.0018787983541018165,0.3,0.7638333941118371,1,0,expected_profit,0.0,False,-0.12680000000000002,0.7619545957577354
Q-12227,I1,I1,22.0,1,65.51,50.0,-15.51,468000.0,322826.4,-145173.59999999998,468000.0,322826.4,-145173.59999999998,161413.2,306586.8,161413.2,0.01,55.71,55.7,38.05520943889338,89921.09100243746,89883.03579299856,240000.0,95.0,34.51100000000001,1,0,992,0.6551,132000,0.00012412540082904215,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,-0.15510000000000002,0.5569622281466965
