quote_id,product,gross_margin_rate,unit_price,qty,subtotal_price,energy_grant_amount,grant_ratio_to_subtotal,competitor_count_available,avg_competitor_price,price_gap_avg_competitor_pct,estimated_gross_profit,conversion_risk_score,conversion_risk_level,profitability_risk_score,profitability_risk_level,quote_review_flag,conversion_review_reasons,profitability_review_reasons,review_explanation,success,gross_margin_rate_pct,grant_ratio_to_subtotal_pct
Q-14214,I1,0.6556000000000001,468000.0,1,468000.0,132000,0.282051282051282,1,240000.0,95.0,306820.80000000005,90.91,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 95.0% above average competitor; GMR is 65.6%; grant ratio is 28.2%; product historical win rate is 22.9%.,0,65.56,28.21
Q-14222,I1,0.6556000000000001,468000.0,1,468000.0,132000,0.282051282051282,1,240000.0,95.0,306820.80000000005,90.91,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 95.0% above average competitor; GMR is 65.6%; grant ratio is 28.2%; product historical win rate is 22.9%.,0,65.56,28.21
Q-14228,H1,0.3895,330480.0,1,330480.0,222000,0.6717501815541032,1,360000.0,-8.2,128721.96,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,1,38.95,67.18
Q-14230,H1,0.3878999999999999,396000.0,1,396000.0,222000,0.5606060606060606,1,360000.0,10.0,153608.39999999997,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 10.0% above average competitor.,1,38.79,56.06
Q-14233,Q,-0.0144999999999999,146900.0,1,146900.0,45000,0.3063308373042886,1,130000.0,13.0,-2130.0499999999884,45.45,Medium,90.91,High,Review required: high profitability risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,Negative GMR; Negative estimated gross profit; Very low GMR; Low GMR,price is 13.0% above average competitor; grant ratio is 30.6%; product historical win rate is 10.3%; GMR is negative; estimated gross profit is negative.,0,-1.45,30.63
Q-14239,N1,0.2663,607816.8,1,607816.8,375000,0.6169622162467374,2,830000.0,-26.77,161861.61384,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,1,26.63,61.7
Q-14241,I1,0.424,279864.0,1,279864.0,132000,0.4716576622931138,1,240000.0,16.61,118662.33599999998,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 16.6% above average competitor; product historical win rate is 22.9%.,0,42.4,47.17
Q-14242,Q,0.4448,260000.0,1,260000.0,45000,0.173076923076923,1,130000.0,100.0,115648.0,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 100.0% above average competitor; grant ratio is 17.3%; product historical win rate is 10.3%.,0,44.48,17.31
Q-14246,I1,0.6556000000000001,468000.0,1,468000.0,132000,0.282051282051282,1,240000.0,95.0,306820.80000000005,90.91,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 95.0% above average competitor; GMR is 65.6%; grant ratio is 28.2%; product historical win rate is 22.9%.,0,65.56,28.21
Q-14248,I1,0.2662,220000.0,2,440000.0,132000,0.3,1,240000.0,-8.33,117128.0,22.73,Low,9.09,Low,No major pricing risk,Low or no energy grant advantage; Product has historically low win rate,Price lower than average competitor,grant ratio is 30.0%; product historical win rate is 22.9%.,0,26.62,30.0
Q-14253,Q,0.4268,260000.0,1,260000.0,45000,0.173076923076923,1,130000.0,100.0,110968.00000000004,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 100.0% above average competitor; grant ratio is 17.3%; product historical win rate is 10.3%.,0,42.68,17.31
Q-14260,H1,0.2471,292896.0,1,292896.0,222000,0.7579482137004261,1,360000.0,-18.64,72374.6016,0.0,Low,18.18,Low,No major pricing risk,No major flag,Low GMR; Price lower than average competitor,No major pricing risk detected.,1,24.71,75.79
Q-14263,O1,0.2879,642373.2,2,1284746.4,375000,0.2918863987476439,2,830000.0,-22.61,369878.4885600001,13.64,Low,9.09,Low,No major pricing risk,Low or no energy grant advantage,Price lower than average competitor,grant ratio is 29.2%.,1,28.79,29.19
Q-14268,H1,0.449,366120.0,2,732240.0,222000,0.3031792854801704,1,360000.0,1.7,328775.76000000007,36.36,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage,No major flag,price is 1.7% above average competitor; grant ratio is 30.3%.,0,44.9,30.32
Q-14283,H1,0.4058,433875.0,1,433875.0,222000,0.5116681071737251,1,360000.0,20.52,176066.47499999998,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 20.5% above average competitor.,1,40.58,51.17
Q-14284,W,0.4982999999999999,162110.0,1,162110.0,66000,0.4071309604589476,0,,,80779.413,31.82,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Product has historically low win rate; No competitor information available,No major flag,GMR is 49.8%; product historical win rate is 13.8%; no competitor price information is available.,0,49.83,40.71
Q-14289,I1,0.6551,468000.0,1,468000.0,132000,0.282051282051282,1,240000.0,95.0,306586.80000000005,90.91,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 95.0% above average competitor; GMR is 65.5%; grant ratio is 28.2%; product historical win rate is 22.9%.,0,65.51,28.21
Q-14291,A1,0.3475,245835.0,1,245835.0,90000,0.3660992128866923,1,170000.0,44.61,85427.66249999998,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 44.6% above average competitor; grant ratio is 36.6%; product historical win rate is 19.0%.,0,34.75,36.61
Q-14297,I1,0.1391,187527.6,2,375055.2,132000,0.3519481932259571,1,240000.0,-21.86,52170.178320000006,22.73,Low,18.18,Low,No major pricing risk,Low or no energy grant advantage; Product has historically low win rate,Low GMR; Price lower than average competitor,grant ratio is 35.2%; product historical win rate is 22.9%.,1,13.91,35.19
Q-14299,I1,0.6551,468000.0,1,468000.0,132000,0.282051282051282,1,240000.0,95.0,306586.80000000005,90.91,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 95.0% above average competitor; GMR is 65.5%; grant ratio is 28.2%; product historical win rate is 22.9%.,0,65.51,28.21
Q-14302,Q,0.0911999999999999,158860.0,1,158860.0,45000,0.2832682865416089,1,130000.0,22.2,14488.031999999976,45.45,Medium,27.27,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,Very low GMR; Low GMR,price is 22.2% above average competitor; grant ratio is 28.3%; product historical win rate is 10.3%.,0,9.12,28.33
Q-14305,H1,0.449,366120.0,2,732240.0,222000,0.3031792854801704,1,360000.0,1.7,328775.76000000007,36.36,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage,No major flag,price is 1.7% above average competitor; grant ratio is 30.3%.,1,44.9,30.32
Q-14306,H1,0.6887000000000001,648000.0,2,1296000.0,222000,0.1712962962962963,1,360000.0,80.0,892555.2000000002,81.82,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage,No major flag,price is 80.0% above average competitor; GMR is 68.9%; grant ratio is 17.1%.,0,68.87,17.13
Q-14309,A1,0.2915,226395.0,1,226395.0,90000,0.3975352812562115,1,170000.0,33.17,65994.14249999999,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 33.2% above average competitor; product historical win rate is 19.0%.,0,29.15,39.75
Q-14313,I1,0.4317,284076.0,1,284076.0,132000,0.4646643855869556,1,240000.0,18.36,122635.6092,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 18.4% above average competitor; product historical win rate is 22.9%.,0,43.17,46.47
Q-14315,A1,0.297,226395.0,1,226395.0,90000,0.3975352812562115,1,170000.0,33.17,67239.31499999997,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 33.2% above average competitor; product historical win rate is 19.0%.,0,29.7,39.75
Q-14319,I1,0.3895,264420.0,1,264420.0,132000,0.4992058089403222,1,240000.0,10.18,102991.59,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 10.2% above average competitor; product historical win rate is 22.9%.,0,38.95,49.92
Q-14326,I1,0.6556000000000001,468000.0,1,468000.0,132000,0.282051282051282,1,240000.0,95.0,306820.80000000005,90.91,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 95.0% above average competitor; GMR is 65.6%; grant ratio is 28.2%; product historical win rate is 22.9%.,0,65.56,28.21
Q-14335,H1,0.688,648000.0,1,648000.0,222000,0.3425925925925926,1,360000.0,80.0,445824.0,81.82,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage,No major flag,price is 80.0% above average competitor; GMR is 68.8%; grant ratio is 34.3%.,0,68.8,34.26
Q-14336,I1,0.6556000000000001,468000.0,1,468000.0,132000,0.282051282051282,1,240000.0,95.0,306820.80000000005,90.91,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 95.0% above average competitor; GMR is 65.6%; grant ratio is 28.2%; product historical win rate is 22.9%.,0,65.56,28.21
Q-14341,Q,0.0415,155480.0,1,155480.0,45000,0.2894262927707743,1,130000.0,19.6,6452.419999999984,45.45,Medium,27.27,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,Very low GMR; Low GMR,price is 19.6% above average competitor; grant ratio is 28.9%; product historical win rate is 10.3%.,0,4.15,28.94
Q-14342,Q,0.0415,155480.0,1,155480.0,45000,0.2894262927707743,1,130000.0,19.6,6452.419999999984,45.45,Medium,27.27,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,Very low GMR; Low GMR,price is 19.6% above average competitor; grant ratio is 28.9%; product historical win rate is 10.3%.,0,4.15,28.94
Q-14344,A1,0.3862,270527.0,1,270527.0,90000,0.3326839834840884,1,170000.0,59.13,104477.5274,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 59.1% above average competitor; grant ratio is 33.3%; product historical win rate is 19.0%.,1,38.62,33.27
Q-14349,I1,0.4317,284076.0,1,284076.0,132000,0.4646643855869556,1,240000.0,18.36,122635.6092,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 18.4% above average competitor; product historical win rate is 22.9%.,0,43.17,46.47
Q-14361,Q,0.0557,157820.0,1,157820.0,45000,0.2851349638829046,1,130000.0,21.4,8790.573999999993,45.45,Medium,27.27,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,Very low GMR; Low GMR,price is 21.4% above average competitor; grant ratio is 28.5%; product historical win rate is 10.3%.,0,5.57,28.51
Q-14362,H1,0.4121,382320.0,1,382320.0,222000,0.5806654111738857,1,360000.0,6.2,157554.072,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 6.2% above average competitor.,1,41.21,58.07
Q-14380,H1,0.5388000000000001,293000.0,1,293000.0,222000,0.757679180887372,1,360000.0,-18.61,157868.40000000002,13.64,Low,9.09,Low,No major pricing risk,High GMR,Price lower than average competitor,GMR is 53.9%.,1,53.88,75.77
Q-14380,I1,0.5388000000000001,220000.0,1,220000.0,132000,0.6,1,240000.0,-8.33,118536.0,22.73,Low,9.09,Low,No major pricing risk,High GMR; Product has historically low win rate,Price lower than average competitor,GMR is 53.9%; product historical win rate is 22.9%.,1,53.88,60.0
Q-14381,I1,0.4000999999999999,269100.0,1,269100.0,132000,0.4905239687848383,1,240000.0,12.12,107666.90999999996,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 12.1% above average competitor; product historical win rate is 22.9%.,0,40.01,49.05
Q-14388,I1,0.6556000000000001,282672.0,1,282672.0,132000,0.466972321276957,1,240000.0,17.78,185319.7632,59.09,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Very high GMR; Price higher than average competitor; Product has historically low win rate,No major flag,price is 17.8% above average competitor; GMR is 65.6%; product historical win rate is 22.9%.,0,65.56,46.7
Q-14389,I1,0.6551,468000.0,1,468000.0,132000,0.282051282051282,1,240000.0,95.0,306586.80000000005,90.91,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 95.0% above average competitor; GMR is 65.5%; grant ratio is 28.2%; product historical win rate is 22.9%.,0,65.51,28.21
