quote_id,product,gross_margin_rate,unit_price,qty,subtotal_price,energy_grant_amount,grant_ratio_to_subtotal,product_win_rate_pct,num_diagnosis_reasons,lost_diagnosis_reasons,competitor_count_available,avg_competitor_price,price_gap_avg_competitor,price_gap_avg_competitor_pct,higher_than_avg_competitor,gross_margin_rate_pct,grant_ratio_to_subtotal_pct
Q-12170,S,0.4622,1911780.0,1,1911780.0,528000,0.2761824059253679,15.22,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,1880000.0,31780.0,1.6904255319148938,1.0,46.22,27.62
Q-12177,S,0.4622,1911780.0,1,1911780.0,528000,0.2761824059253679,15.22,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,1880000.0,31780.0,1.6904255319148938,1.0,46.22,27.62
Q-12192,O1,0.2849,729159.6,1,729159.6,375000,0.5142906984972837,46.77,0,No clear rule-based reason,2,830000.0,-100840.40000000002,-12.149445783132531,0.0,28.49,51.43
Q-12192,P,0.2849,864214.0,1,864214.0,322500,0.3731714598467509,33.33,2,Low or no energy grant advantage; No competitor information available,0,,,,,28.49,37.32
Q-12204,Q,0.0173,146900.0,1,146900.0,45000,0.3063308373042886,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,16900.0,13.0,1.0,1.73,30.63
Q-12213,S,0.6994,3420000.0,1,3420000.0,528000,0.1543859649122807,15.22,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,1880000.0,1540000.0,81.91489361702128,1.0,69.94,15.44
Q-12221,Q,0.4268,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,42.68,17.31
Q-12227,I1,0.6551,468000.0,1,468000.0,132000,0.282051282051282,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.51,28.21
Q-12239,H1,0.688,648000.0,1,648000.0,222000,0.3425925925925926,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.8,34.26
Q-12249,S,0.4622,1911780.0,1,1911780.0,528000,0.2761824059253679,15.22,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,1880000.0,31780.0,1.6904255319148938,1.0,46.22,27.62
Q-12253,I1,0.6556000000000001,468000.0,1,468000.0,132000,0.282051282051282,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.56,28.21
Q-12258,I1,0.6556000000000001,468000.0,1,468000.0,132000,0.282051282051282,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.56,28.21
Q-12260,H,0.5708,2008010.0,1,2008010.0,820000,0.4083645001767919,0.0,3,Gross Margin Rate too high; Product has historically low win rate; No competitor information available,0,,,,,57.08,40.84
Q-12299,O,0.289,873490.0,1,873490.0,322500,0.3692085770873164,50.0,2,Low or no energy grant advantage; No competitor information available,0,,,,,28.9,36.92
Q-12311,I1,0.6551,468000.0,2,936000.0,132000,0.141025641025641,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.51,14.1
Q-12313,A1,0.3443,244620.0,1,244620.0,90000,0.3679175864606328,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,74620.0,43.89411764705882,1.0,34.43,36.79
Q-12314,H1,0.688,648000.0,1,648000.0,222000,0.3425925925925926,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.8,34.26
Q-12315,I1,0.6551,468000.0,1,468000.0,132000,0.282051282051282,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.51,28.21
Q-12317,H1,0.688,648000.0,1,648000.0,222000,0.3425925925925926,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.8,34.26
Q-12318,D1,0.3749,2599000.0,1,2599000.0,960000,0.3693728357060408,21.43,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,2000000.0,599000.0,29.95,1.0,37.49,36.94
Q-12318,F1,0.3749,2852000.0,1,2852000.0,960000,0.3366058906030855,33.33,2,Price higher than competitors; Low or no energy grant advantage,1,2000000.0,852000.0,42.6,1.0,37.49,33.66
Q-12322,I1,0.4317,284076.0,1,284076.0,132000,0.4646643855869556,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,44076.0,18.365,1.0,43.17,46.47
Q-12326,Q,0.051,157040.0,1,157040.0,45000,0.2865511971472236,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,27040.0,20.8,1.0,5.1,28.66
Q-12335,Q,0.0557,157820.0,1,157820.0,45000,0.2851349638829046,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,27820.0,21.4,1.0,5.57,28.51
Q-12336,Q,0.0032,149500.0,1,149500.0,45000,0.3010033444816054,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,19500.0,15.0,1.0,0.32,30.1
Q-12350,A1,0.3377,242190.0,1,242190.0,90000,0.3716090672612411,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,72190.0,42.46470588235295,1.0,33.77,37.16
Q-12364,I1,0.6556000000000001,468000.0,1,468000.0,132000,0.282051282051282,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.56,28.21
Q-12368,W,0.1025,162110.0,1,162110.0,66000,0.4071309604589476,13.82,2,Product has historically low win rate; No competitor information available,0,,,,,10.25,40.71
Q-12380,O,0.289,873490.0,1,873490.0,322500,0.3692085770873164,50.0,2,Low or no energy grant advantage; No competitor information available,0,,,,,28.9,36.92
Q-12382,S,0.6994,3420000.0,1,3420000.0,528000,0.1543859649122807,15.22,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,1880000.0,1540000.0,81.91489361702128,1.0,69.94,15.44
Q-12389,N1,0.6568999999999999,1304400.0,1,1304400.0,375000,0.2874885004599816,34.87,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,2,830000.0,474400.0,57.1566265060241,1.0,65.69,28.75
Q-12391,Q,0.0032,149500.0,1,149500.0,45000,0.3010033444816054,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,19500.0,15.0,1.0,0.32,30.1
Q-12392,N1,0.6568999999999999,1304400.0,1,1304400.0,375000,0.2874885004599816,34.87,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,2,830000.0,474400.0,57.1566265060241,1.0,65.69,28.75
Q-12393,N1,0.3943,736986.0,1,736986.0,375000,0.5088292043539497,34.87,0,No clear rule-based reason,2,830000.0,-93014.0,-11.206506024096385,0.0,39.43,50.88
Q-12394,N1,0.6568999999999999,1304400.0,1,1304400.0,375000,0.2874885004599816,34.87,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,2,830000.0,474400.0,57.1566265060241,1.0,65.69,28.75
Q-12398,N1,0.6568999999999999,1304400.0,1,1304400.0,375000,0.2874885004599816,34.87,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,2,830000.0,474400.0,57.1566265060241,1.0,65.69,28.75
Q-12400,O,0.5982999999999999,1546000.0,1,1546000.0,322500,0.2086028460543337,50.0,3,Gross Margin Rate too high; Low or no energy grant advantage; No competitor information available,0,,,,,59.83,20.86
Q-12419,I1,0.6551,468000.0,1,468000.0,132000,0.282051282051282,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.51,28.21
Q-12424,I1,0.6551,468000.0,1,468000.0,132000,0.282051282051282,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.51,28.21
Q-12430,H1,0.4585,372600.0,1,372600.0,222000,0.5958132045088567,29.39,1,Price higher than competitors,1,360000.0,12600.0,3.5000000000000004,1.0,45.85,59.58
Q-12431,I1,0.4289,282672.0,1,282672.0,132000,0.466972321276957,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,42672.0,17.78,1.0,42.89,46.7
Q-12432,S,0.6994,3420000.0,1,3420000.0,528000,0.1543859649122807,15.22,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,1880000.0,1540000.0,81.91489361702128,1.0,69.94,15.44
Q-12462,H1,0.4417999999999999,362232.0,1,362232.0,222000,0.6128668919366593,29.39,1,Price higher than competitors,1,360000.0,2232.0,0.62,1.0,44.18,61.29
Q-12475,W,0.4861,290000.0,1,290000.0,66000,0.2275862068965517,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,48.61,22.76
Q-12483,W,0.1407,173420.0,1,173420.0,66000,0.3805789412985815,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,14.07,38.06
Q-12488,H1,0.6887000000000001,648000.0,1,648000.0,222000,0.3425925925925926,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.87,34.26
Q-12501,H1,0.6887000000000001,648000.0,1,648000.0,222000,0.3425925925925926,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.87,34.26
Q-12503,H1,0.449,366120.0,1,366120.0,222000,0.6063585709603408,29.39,1,Price higher than competitors,1,360000.0,6120.0,1.7000000000000002,1.0,44.9,60.64
Q-12505,H1,0.4313,355752.0,1,355752.0,222000,0.6240302233016258,29.39,0,No clear rule-based reason,1,360000.0,-4248.0,-1.18,0.0,43.13,62.4
Q-12506,A1,0.3045,228825.0,1,228825.0,90000,0.3933136676499508,18.99,2,Price higher than competitors; Product has historically low win rate,1,170000.0,58825.0,34.60294117647059,1.0,30.45,39.33
Q-12514,H1,0.4845,391392.0,1,391392.0,222000,0.5672062791268089,29.39,1,Price higher than competitors,1,360000.0,31392.0,8.72,1.0,48.45,56.72
Q-12516,Q,-0.0091,147680.0,1,147680.0,45000,0.3047128927410618,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,17680.0,13.6,1.0,-0.91,30.47
Q-12525,H1,0.6887000000000001,648000.0,1,648000.0,222000,0.3425925925925926,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.87,34.26
Q-12530,D1,0.6179,4600000.0,1,4600000.0,960000,0.208695652173913,21.43,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,2000000.0,2600000.0,130.0,1.0,61.79,20.87
Q-12532,D1,0.6181,4600000.0,1,4600000.0,960000,0.208695652173913,21.43,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,2000000.0,2600000.0,130.0,1.0,61.81,20.87
Q-12562,A1,0.3475,245835.0,1,245835.0,90000,0.3660992128866923,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,75835.0,44.608823529411765,1.0,34.75,36.61
Q-12576,N1,0.4317,787857.6,1,787857.6,375000,0.4759743385099033,34.87,0,No clear rule-based reason,2,830000.0,-42142.40000000002,-5.077397590361449,0.0,43.17,47.6
Q-12586,H1,0.4794,387504.0,1,387504.0,222000,0.5728973120277469,29.39,1,Price higher than competitors,1,360000.0,27504.0,7.64,1.0,47.94,57.29
Q-12589,H1,0.4845,391392.0,1,391392.0,222000,0.5672062791268089,29.39,1,Price higher than competitors,1,360000.0,31392.0,8.72,1.0,48.45,56.72
Q-12591,H1,0.4845,391392.0,1,391392.0,222000,0.5672062791268089,29.39,1,Price higher than competitors,1,360000.0,31392.0,8.72,1.0,48.45,56.72
Q-12599,H1,0.4845,391392.0,1,391392.0,222000,0.5672062791268089,29.39,1,Price higher than competitors,1,360000.0,31392.0,8.72,1.0,48.45,56.72
Q-12606,H1,0.6887000000000001,648000.0,1,648000.0,222000,0.3425925925925926,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.87,34.26
Q-12618,I1,0.3895,264420.0,1,264420.0,132000,0.4992058089403222,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,24420.0,10.175,1.0,38.95,49.92
Q-12621,N1,0.3288,729159.6,1,729159.6,375000,0.5142906984972837,34.87,0,No clear rule-based reason,2,830000.0,-100840.40000000002,-12.149445783132531,0.0,32.88,51.43
Q-12621,O,0.3288,864214.0,1,864214.0,322500,0.3731714598467509,50.0,2,Low or no energy grant advantage; No competitor information available,0,,,,,32.88,37.32
Q-12622,I1,0.3895,264420.0,1,264420.0,132000,0.4992058089403222,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,24420.0,10.175,1.0,38.95,49.92
Q-12624,H1,0.4845,391392.0,1,391392.0,222000,0.5672062791268089,29.39,1,Price higher than competitors,1,360000.0,31392.0,8.72,1.0,48.45,56.72
Q-12628,I1,0.4289,282672.0,1,282672.0,132000,0.466972321276957,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,42672.0,17.78,1.0,42.89,46.7
Q-12632,I1,0.6167,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.67,31.34
Q-12636,A1,0.3443,244620.0,1,244620.0,90000,0.3679175864606328,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,74620.0,43.89411764705882,1.0,34.43,36.79
Q-12637,Q,0.051,157040.0,1,157040.0,45000,0.2865511971472236,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,27040.0,20.8,1.0,5.1,28.66
Q-12638,W,0.4861,290000.0,1,290000.0,66000,0.2275862068965517,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,48.61,22.76
Q-12639,Q,0.051,157040.0,1,157040.0,45000,0.2865511971472236,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,27040.0,20.8,1.0,5.1,28.66
Q-12642,K1,0.3939,708794.0,1,708794.0,181500,0.2560687590470574,0.0,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,620000.0,88794.0,14.321612903225803,1.0,39.39,25.61
Q-12643,H1,0.4845,391392.0,1,391392.0,222000,0.5672062791268089,29.39,1,Price higher than competitors,1,360000.0,31392.0,8.72,1.0,48.45,56.72
Q-12644,A1,0.2915,226395.0,1,226395.0,90000,0.3975352812562115,18.99,2,Price higher than competitors; Product has historically low win rate,1,170000.0,56395.0,33.173529411764704,1.0,29.15,39.75
Q-12647,W,0.1492,175160.0,1,175160.0,66000,0.3767983557889929,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,14.92,37.68
Q-12648,I1,0.4289,282672.0,1,282672.0,132000,0.466972321276957,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,42672.0,17.78,1.0,42.89,46.7
Q-12682,I1,0.6556000000000001,468000.0,1,468000.0,132000,0.282051282051282,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.56,28.21
Q-12685,I1,0.6556000000000001,468000.0,1,468000.0,132000,0.282051282051282,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.56,28.21
Q-12692,I1,0.3829,261612.0,1,261612.0,132000,0.5045640108251915,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,21612.0,9.005,1.0,38.29,50.46
Q-12715,W,0.0905,163850.0,1,163850.0,66000,0.4028074458346048,13.82,2,Product has historically low win rate; No competitor information available,0,,,,,9.05,40.28
Q-12718,Q,0.051,157040.0,1,157040.0,45000,0.2865511971472236,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,27040.0,20.8,1.0,5.1,28.66
Q-12737,H1,0.4904,395928.0,1,395928.0,222000,0.5607080075165182,29.39,1,Price higher than competitors,1,360000.0,35928.0,9.98,1.0,49.04,56.07
Q-12753,I1,0.4296999999999999,282672.0,1,282672.0,132000,0.466972321276957,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,42672.0,17.78,1.0,42.97,46.7
Q-12767,I1,0.4289,282672.0,1,282672.0,132000,0.466972321276957,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,42672.0,17.78,1.0,42.89,46.7
